lapTime	speed_Mph	gas	brake	steer	gear	x	y	z
26.487	77.69795227050781	0.0	0.6855499744415283	20.597450256347656	3	-749.3969116210938	-80.17498016357422	228.43450927734375
26.511	77.00650787353516	0.0	0.6786999702453613	22.527151107788086	3	-749.2573852539062	-80.16944885253906	229.2511444091797
26.544	76.09733581542969	0.0	0.6728500127792358	24.66659927368164	3	-749.0733032226562	-80.16172790527344	230.3634490966797
26.577	75.21793365478516	0.0	0.6640499830245972	26.38654899597168	3	-748.8989868164062	-80.15386962890625	231.4639892578125
26.601	74.59488677978516	0.0	0.6532999873161316	27.309450149536133	3	-748.7783813476562	-80.1484146118164	232.2572784423828
26.634	73.70735931396484	0.0	0.6240000128746033	28.693798065185547	3	-748.621826171875	-80.14104461669922	233.3380889892578
26.667	72.90068054199219	0.0	0.5771499872207642	29.742549896240234	3	-748.4768676757812	-80.13325500488281	234.40794372558594
26.7	72.1335220336914	0.0	0.5234500169754028	30.497650146484375	3	-748.3435668945312	-80.12577056884766	235.4678497314453
26.733	71.39058685302734	0.0	0.48524999618530273	31.37860107421875	3	-748.2228393554688	-80.1184310913086	236.51792907714844
26.754	70.95246887207031	0.0	0.44699999690055847	32.00784683227539	3	-748.1529541015625	-80.11373901367188	237.1814727783203
26.787	70.32950592041016	0.0	0.39410001039505005	33.224403381347656	3	-748.0540161132812	-80.10647583007812	238.21759033203125
26.823	69.69711303710938	0.0	0.32155001163482666	34.73460006713867	3	-747.9617919921875	-80.09878540039062	239.33914184570312
26.856	69.22879028320312	0.0	0.23820000886917114	36.11894989013672	3	-747.8914184570312	-80.09245300292969	240.36036682128906
26.889	68.80659484863281	0.0	0.1647000014781952	37.96474838256836	3	-747.8350219726562	-80.08727264404297	241.3760528564453
26.922	68.46784210205078	0.0	0.09804999828338623	39.89445114135742	3	-747.7941284179688	-80.08192443847656	242.38697814941406
26.955	68.2206802368164	0.0	0.03335002064704895	42.033897399902344	3	-747.7682495117188	-80.07682037353516	243.394287109375
26.988	68.02244567871094	0.0	0.0	44.63479995727539	3	-747.757568359375	-80.07257843017578	244.39871215820312
27.021	67.84323120117188	0.0	0.0	47.52934646606445	3	-747.763916015625	-80.06775665283203	245.4004669189453
27.054	67.65306854248047	0.0	0.0	50.34000015258789	3	-747.7877197265625	-80.06175231933594	246.3992156982422
27.087	67.474853515625	0.0	0.0	52.60529708862305	3	-747.8284912109375	-80.05496978759766	247.39468383789062
27.12	67.31157684326172	0.0	0.0	54.49304962158203	3	-747.8849487304688	-80.0484619140625	248.38694763183594
27.156	67.1316909790039	0.0	0.0	56.54860305786133	3	-747.96435546875	-80.04183197021484	249.46546936035156
27.189	66.9457015991211	0.0	0.0	57.387596130371094	3	-748.0534057617188	-80.03592681884766	250.45005798339844
27.222	66.75196838378906	0.0	0.0	57.387596130371094	3	-748.1582641601562	-80.0301513671875	251.43023681640625
27.255	66.55870056152344	0.0	0.0	57.387596130371094	3	-748.279052734375	-80.02420043945312	252.4056854248047
27.288	66.38761901855469	0.0	0.0	57.21980285644531	3	-748.416259765625	-80.01764678955078	253.3762664794922
27.321	66.20698547363281	0.05780613422393799	0.0	56.63249588012695	3	-748.5693969726562	-80.01087951660156	254.3418426513672
27.354	66.07437896728516	0.24688777327537537	0.0	55.709598541259766	3	-748.7393798828125	-80.0030517578125	255.30223083496094
27.387	66.02751922607422	0.4089285731315613	0.0	54.82864761352539	3	-748.9251708984375	-79.9949722290039	256.2586364746094
27.423	66.10691833496094	0.5179591774940491	0.0	54.031593322753906	3	-749.1453247070312	-79.98658752441406	257.2987976074219
27.456	66.21067810058594	0.5518367886543274	0.0	53.31844711303711	3	-749.3631591796875	-79.97938537597656	258.2503967285156
27.489	66.34622192382812	0.5538265109062195	0.0	52.311649322509766	3	-749.5972290039062	-79.9718246459961	259.20001220703125
27.522	66.46697235107422	0.5567857027053833	0.0	50.96925354003906	3	-749.84765625	-79.96358489990234	260.14727783203125
27.555	66.63688659667969	0.5667857527732849	0.0	49.92049789428711	3	-750.1144409179688	-79.95480346679688	261.0924072265625
27.588	66.7901382446289	0.5777040719985962	0.0	48.87174987792969	3	-750.398681640625	-79.94453430175781	262.0348815917969
27.621	66.94947052001953	0.5877041220664978	0.0	47.99079895019531	3	-750.7003173828125	-79.932373046875	262.9743347167969
27.654	67.11672973632812	0.5906633138656616	0.0	47.697147369384766	3	-751.0181884765625	-79.91924285888672	263.9109802246094
27.687	67.30074310302734	0.58867347240448	0.0	47.73910140991211	3	-751.3515625	-79.90562438964844	264.84503173828125
27.723	67.48592376708984	0.5877041220664978	0.0	47.99079895019531	3	-751.7317504882812	-79.89097595214844	265.861083984375
27.756	67.66470336914062	0.5877041220664978	0.0	48.242496490478516	3	-752.0943603515625	-79.8787612915039	266.7900085449219
27.789	67.83040618896484	0.5877041220664978	0.0	48.45225143432617	3	-752.4702758789062	-79.86784362792969	267.7163391113281
27.822	67.98976135253906	0.5837244391441345	0.0	48.62004852294922	3	-752.8603515625	-79.85749816894531	268.6394958496094
27.855	68.14439392089844	0.5846939086914062	0.0	48.62004852294922	3	-753.26513671875	-79.84691619873047	269.5588073730469
27.888	68.3306655883789	0.5906633138656616	0.0	48.494197845458984	3	-753.6847534179688	-79.83547973632812	270.4739685058594
27.921	68.52748107910156	0.6046428680419922	0.0	48.32640075683594	3	-754.119140625	-79.82364654541016	271.3854675292969
27.954	68.72391510009766	0.6115816235542297	0.0	48.158599853515625	3	-754.5682983398438	-79.81165313720703	272.2933044433594
27.987	68.89130401611328	0.6195918321609497	0.0	47.697147369384766	3	-755.0317993164062	-79.79906463623047	273.1966857910156
28.011	69.0141372680664	0.626530647277832	0.0	47.15180206298828	3	-755.3775634765625	-79.78994750976562	273.8509216308594
28.044	69.19761657714844	0.6275510191917419	0.0	46.312801361083984	3	-755.8651123046875	-79.7772216796875	274.7464599609375
28.077	69.39386749267578	0.6365306377410889	0.0	45.05430221557617	3	-756.3670654296875	-79.76396179199219	275.6372985839844
28.11	69.62134552001953	0.6424999833106995	0.0	44.00554656982422	3	-756.8827514648438	-79.7509994506836	276.52410888671875
28.143	69.83428192138672	0.6514796018600464	0.0	42.747047424316406	3	-757.4124755859375	-79.73749542236328	277.40625
28.176	70.02554321289062	0.6604591608047485	0.0	41.19490051269531	3	-757.9555053710938	-79.72412872314453	278.28375244140625
28.209	70.24799346923828	0.6664285659790039	0.0	39.39105224609375	3	-758.51171875	-79.71104431152344	279.1565856933594
28.245	70.4771728515625	0.6753571033477783	0.0	37.29355239868164	3	-759.1336669921875	-79.69667053222656	280.1032409667969
28.278	70.72132110595703	0.6823468804359436	0.0	35.5735969543457	3	-759.7171020507812	-79.68419647216797	280.9664306640625
28.299	70.87732696533203	0.6943367719650269	0.0	34.39899826049805	3	-760.095458984375	-79.6761703491211	281.51324462890625
28.332	71.09838104248047	0.7012755274772644	0.0	32.97269821166992	3	-760.7005615234375	-79.66346740722656	282.36834716796875
28.365	71.35293579101562	0.7102550864219666	0.0	31.588350296020508	3	-761.3182373046875	-79.65132904052734	283.21881103515625
28.398	71.60440826416016	0.7152551412582397	0.0	30.455699920654297	3	-761.9486083984375	-79.63955688476562	284.064697265625
28.434	71.88352966308594	0.7302041053771973	0.0	29.40694808959961	3	-762.6505737304688	-79.62689971923828	284.98199462890625
28.467	72.13568115234375	0.734183669090271	0.0	28.819650650024414	3	-763.3064575195312	-79.6162109375	285.818115234375
28.488	72.30843353271484	0.7371428608894348	0.0	28.358198165893555	3	-763.7304077148438	-79.60928344726562	286.34765625
28.521	72.54429626464844	0.7421428561210632	0.0	27.435298919677734	3	-764.4060668945312	-79.59821319580078	287.1757507324219
28.554	72.82449340820312	0.7570918798446655	0.0	26.38654899597168	3	-765.0942993164062	-79.58540344238281	287.998779296875
28.587	73.124755859375	0.7710203528404236	0.0	25.04414939880371	3	-765.7951049804688	-79.5700912475586	288.81646728515625
28.611	73.33690643310547	0.7790306210517883	0.0	24.037349700927734	3	-766.3126831054688	-79.5570297241211	289.40802001953125
28.644	73.64771270751953	0.7919897437095642	0.0	22.904701232910156	3	-767.034423828125	-79.53787994384766	290.2176818847656
28.677	73.93009185791016	0.8019387722015381	0.0	21.939849853515625	3	-767.7664794921875	-79.51860809326172	291.02398681640625
28.71	74.20569610595703	0.8238775134086609	0.0	21.31060028076172	3	-768.5070190429688	-79.50232696533203	291.8281555175781
28.734	74.42447662353516	0.8378061056137085	0.0	21.058900833129883	3	-769.0502319335938	-79.49310302734375	292.4123840332031
28.767	74.7098617553711	0.871683657169342	0.0	21.058900833129883	3	-769.8032836914062	-79.48429870605469	293.2149658203125
28.8	74.97067260742188	0.9065816402435303	0.0	21.016948699951172	3	-770.5643920898438	-79.47769165039062	294.0157165527344
28.821	75.18839263916016	0.9274999499320984	0.0	20.891098022460938	3	-771.0527954101562	-79.47452545166016	294.5243835449219
28.854	75.61506652832031	0.9723469018936157	0.0	20.68134880065918	3	-771.8287353515625	-79.4690933227539	295.3224792480469
28.887	76.02628326416016	0.9783163070678711	0.0	20.471599578857422	3	-772.6158447265625	-79.46207427978516	296.11834716796875
28.911	76.33030700683594	0.9772958755493164	0.0	20.261850357055664	3	-773.195556640625	-79.4559326171875	296.6953125
28.944	76.71747589111328	0.9783163070678711	0.0	20.09404945373535	3	-774.0022583007812	-79.44630432128906	297.4861755371094
28.977	77.09037780761719	0.9793367385864258	0.0	19.800399780273438	3	-774.8195190429688	-79.43567657470703	298.2740173339844
28.998	77.30366516113281	0.9793367385864258	0.0	19.54869842529297	3	-775.3447265625	-79.42867279052734	298.77398681640625
29.034	77.69699096679688	0.9783163070678711	0.0	19.087249755859375	3	-776.253662109375	-79.417236328125	299.6290283203125
29.055	77.92440032958984	0.9772958755493164	0.0	18.751649856567383	3	-776.7889404296875	-79.41088104248047	300.126708984375
29.088	78.2820816040039	0.9803061485290527	0.0	18.122398376464844	3	-777.6376342773438	-79.40116119384766	300.906982421875
29.112	78.54059600830078	0.9803061485290527	0.0	17.577049255371094	3	-778.2605590820312	-79.3945541381836	301.47320556640625
29.145	78.94737243652344	0.9842856526374817	0.0	16.821950912475586	3	-779.1251831054688	-79.38591766357422	302.2501525878906
29.178	79.31108856201172	0.9853061437606812	0.0	16.066850662231445	3	-779.9996337890625	-79.37651824951172	303.0245056152344
29.199	79.53397369384766	0.9842856526374817	0.0	15.605400085449219	3	-780.5609130859375	-79.37044525146484	303.5159912109375
29.232	79.93315124511719	0.987295925617218	0.0	15.101999282836914	3	-781.4507446289062	-79.36068725585938	304.2864685058594
29.256	80.18653869628906	0.987295925617218	0.0	14.808348655700684	3	-782.103759765625	-79.35308074951172	304.84521484375
29.289	80.53732299804688	0.9882652759552002	0.0	14.514700889587402	3	-783.00927734375	-79.34220123291016	305.61138916015625
29.31	80.7720718383789	0.987295925617218	0.0	14.43079948425293	3	-783.5900268554688	-79.33537292480469	306.0979309082031
29.343	81.1513900756836	0.987295925617218	0.0	14.137150764465332	3	-784.5099487304688	-79.3244857788086	306.8608703613281
29.367	81.40103912353516	0.987295925617218	0.0	13.885449409484863	3	-785.184326171875	-79.31660461425781	307.41455078125
29.4	81.76170349121094	0.987295925617218	0.0	13.465950012207031	3	-786.11865234375	-79.30601501464844	308.1740417480469
29.421	81.97811889648438	0.9882652759552002	0.0	13.046449661254883	3	-786.7176513671875	-79.29920196533203	308.65631103515625
29.445	82.24052429199219	0.9932652711868286	0.0	12.585000038146973	3	-787.40625	-79.29147338867188	309.20648193359375
29.478	82.60504913330078	0.9922448992729187	0.0	11.87185001373291	3	-788.3602294921875	-79.28067016601562	309.9615478515625
29.499	82.8389892578125	0.9992346167564392	0.0	11.410399436950684	3	-788.9716186523438	-79.27384948730469	310.4411926269531
29.532	83.15160369873047	0.9992346167564392	0.0	10.57140064239502	1	-789.9388427734375	-79.2626953125	311.1931457519531
29.556	83.07901000976562	0.9992346167564392	0.0	9.690449714660645	1	-790.6456298828125	-79.25373077392578	311.73651123046875
29.589	83.01235961914062	1.0	0.0	8.389999389648438	1	-791.6202392578125	-79.24191284179688	312.47845458984375
29.61	82.97613525390625	1.0	0.0	7.7188005447387695	1	-792.2423095703125	-79.23468017578125	312.9473876953125
29.634	83.0296859741211	0.9992346167564392	0.0	6.921750068664551	4	-792.955322265625	-79.22590637207031	313.48040771484375
29.667	83.26295471191406	1.0	0.0	6.208600044250488	4	-793.94140625	-79.21424102783203	314.2118225097656
29.688	83.4581298828125	1.0	0.0	6.208600044250488	4	-794.5714721679688	-79.20771026611328	314.67645263671875
29.721	83.8245849609375	1.0	0.0	6.460300445556641	4	-795.5665893554688	-79.19922637939453	315.4072265625
29.745	84.07975769042969	1.0	0.0	6.670049667358398	4	-796.293701171875	-79.1947250366211	315.939697265625
29.778	84.42837524414062	1.0	0.0	7.131499767303467	4	-797.2975463867188	-79.19137573242188	316.673828125
29.799	84.64837646484375	1.0	0.0	7.131499767303467	4	-797.9391479492188	-79.1902084350586	317.1416320800781
29.82	84.881591796875	1.0	0.0	6.921750068664551	4	-798.5834350585938	-79.18882751464844	317.60968017578125
29.856	85.27796173095703	1.0	0.0	6.16664981842041	4	-799.69482421875	-79.18434143066406	318.4108581542969
29.877	85.51030731201172	1.0	0.0	5.1178998947143555	4	-800.3482055664062	-79.17948913574219	318.8761901855469
29.898	85.7342758178711	1.0	0.0	3.9013500213623047	4	-801.00537109375	-79.17253875732422	319.33978271484375
29.934	86.12227630615234	1.0	0.0	1.4682499170303345	4	-802.1403198242188	-79.15626525878906	320.13104248046875
29.955	86.339111328125	1.0	0.0	0.16780000925064087	4	-802.8068237304688	-79.14482116699219	320.5912780761719
29.976	86.55690002441406	1.0	0.0	-1.0487499237060547	4	-803.4758911132812	-79.13286590576172	321.05120849609375
30.009	86.89263916015625	1.0	0.0	-2.0555500984191895	4	-804.531982421875	-79.11402130126953	321.7743225097656
30.033	87.11409759521484	1.0	0.0	-2.1814000606536865	4	-805.3030395507812	-79.1010971069336	322.3010559082031
30.054	87.33612823486328	1.0	0.0	-2.1814000606536865	4	-805.9797973632812	-79.09070587158203	322.7628479003906
30.087	87.67505645751953	1.0	0.0	-2.0974998474121094	4	-807.0467529296875	-79.07610321044922	323.49041748046875
30.111	87.93511199951172	1.0	0.0	-2.0974998474121094	4	-807.8256225585938	-79.06644439697266	324.02130126953125
30.132	88.1606674194336	1.0	0.0	-2.0974998474121094	4	-808.5089721679688	-79.05831146240234	324.4870300292969
30.156	88.41761779785156	1.0	0.0	-2.2233498096466064	4	-809.2921142578125	-79.04914855957031	325.0207824707031
30.189	88.76646423339844	1.0	0.0	-2.517000198364258	4	-810.3724975585938	-79.03630828857422	325.7574768066406
30.21	88.9771957397461	1.0	0.0	-2.642850160598755	4	-811.0619506835938	-79.02759552001953	326.2280578613281
30.234	89.22217559814453	1.0	0.0	-2.684800148010254	4	-811.8516235351562	-79.01728820800781	326.7674865722656
30.267	89.56488800048828	1.0	0.0	-2.684800148010254	4	-812.9404296875	-79.00234985351562	327.5126647949219
30.288	89.77703857421875	1.0	0.0	-2.684800148010254	4	-813.6350708007812	-78.99246978759766	327.98883056640625
30.309	89.9940414428711	1.0	0.0	-2.684800148010254	4	-814.3311157226562	-78.98238372802734	328.466552734375
30.333	90.23613739013672	1.0	0.0	-2.684800148010254	4	-815.1282348632812	-78.97064971923828	329.0145263671875
30.366	90.57096099853516	1.0	0.0	-2.684800148010254	4	-816.2269897460938	-78.95441436767578	329.77142333984375
30.387	90.78298950195312	1.0	0.0	-2.768699884414673	4	-816.9278564453125	-78.94416046142578	330.2552185058594
30.411	91.02522277832031	1.0	0.0	-3.062350034713745	4	-817.7304077148438	-78.93232727050781	330.8101806640625
30.432	91.22706604003906	1.0	0.0	-3.355999708175659	4	-818.433837890625	-78.92168426513672	331.297607421875
30.456	91.46902465820312	1.0	0.0	-3.7335500717163086	4	-819.2391357421875	-78.90896606445312	331.8568420410156
30.489	91.8077621459961	1.0	0.0	-4.530599594116211	4	-820.3489379882812	-78.89058685302734	332.6297302246094
30.51	92.02391815185547	1.0	0.0	-5.034000396728516	4	-821.056640625	-78.87834167480469	333.1240539550781
30.534	92.25453186035156	1.0	0.0	-5.663249492645264	4	-821.8667602539062	-78.86396026611328	333.6913146972656
30.555	92.4581069946289	1.0	0.0	-6.16664981842041	4	-822.57666015625	-78.85136413574219	334.189697265625
30.576	92.66053009033203	1.0	0.0	-6.711999416351318	4	-823.2874755859375	-78.83866882324219	334.6900329589844
30.6	92.88774108886719	1.0	0.0	-6.963699817657471	4	-824.1008911132812	-78.82402801513672	335.26434326171875
30.633	93.21741485595703	1.0	0.0	-7.257350444793701	4	-825.22119140625	-78.80391693115234	336.05841064453125
30.654	93.42229461669922	1.0	0.0	-7.299300193786621	4	-825.9351806640625	-78.79094696044922	336.5665588378906
30.678	93.64759063720703	1.0	0.0	-7.425149917602539	4	-826.7520751953125	-78.77583312988281	337.1500549316406
30.699	93.84658813476562	1.0	0.0	-7.425149917602539	4	-827.467529296875	-78.76245880126953	337.6630554199219
30.723	94.08037567138672	1.0	0.0	-7.425149917602539	4	-828.2860107421875	-78.74700164794922	338.2522277832031
30.744	94.2814712524414	1.0	0.0	-7.425149917602539	4	-829.0028076171875	-78.73331451416016	338.7703552246094
30.777	94.59149169921875	1.0	0.0	-7.425149917602539	4	-830.1303100585938	-78.71170806884766	339.58941650390625
30.798	94.78721618652344	1.0	0.0	-7.425149917602539	4	-830.8484497070312	-78.69804382324219	340.1138000488281
30.822	95.00503540039062	1.0	0.0	-7.299300193786621	4	-831.669677734375	-78.68233489990234	340.71612548828125
30.843	95.19453430175781	1.0	0.0	-7.047599792480469	4	-832.388671875	-78.66841125488281	341.2458801269531
30.867	95.42310333251953	1.0	0.0	-6.376399993896484	4	-833.2107543945312	-78.65223693847656	341.8545837402344
30.888	95.62604522705078	1.0	0.0	-5.998849868774414	4	-833.930419921875	-78.63768768310547	342.3901062011719
30.909	95.81883239746094	1.0	0.0	-5.369600296020508	4	-834.6503295898438	-78.62276458740234	342.9283447265625
30.933	96.03870391845703	1.0	0.0	-5.1178998947143555	4	-835.4735107421875	-78.6054916381836	343.5467529296875
30.954	96.23435974121094	1.0	0.0	-4.9081501960754395	4	-836.194091796875	-78.59036254882812	344.0906066894531
30.978	96.4460220336914	1.0	0.0	-4.866199970245361	4	-837.0180053710938	-78.5732192993164	344.7151794433594
31.011	96.73661804199219	1.0	0.0	-4.866199970245361	4	-838.1516723632812	-78.5497817993164	345.5792236328125
31.023	96.8480453491211	1.0	0.0	-4.9081501960754395	4	-838.5640869140625	-78.54124450683594	345.8949279785156
31.056	97.1500015258789	1.0	0.0	-4.992049694061279	4	-839.698974609375	-78.51742553710938	346.76727294921875
31.077	97.34408569335938	1.0	0.0	-5.034000396728516	4	-840.4215698242188	-78.50186157226562	347.32562255859375
31.098	97.53602600097656	1.0	0.0	-5.034000396728516	4	-841.14453125	-78.48594665527344	347.8864440917969
31.122	97.74974822998047	1.0	0.0	-5.034000396728516	4	-841.97119140625	-78.46751403808594	348.5303649902344
31.143	97.93868255615234	1.0	0.0	-5.034000396728516	4	-842.6949462890625	-78.45128631591797	349.0963439941406
31.167	98.14671325683594	1.0	0.0	-5.034000396728516	4	-843.5225830078125	-78.4327621459961	349.7460021972656
31.188	98.3272476196289	1.0	0.0	-5.034000396728516	4	-844.2471923828125	-78.41664123535156	350.3168640136719
31.212	98.53672790527344	1.0	0.0	-4.992049694061279	4	-845.0757446289062	-78.39815521240234	350.97210693359375
31.233	98.72289276123047	1.0	0.0	-4.866199970245361	4	-845.8011474609375	-78.38187408447266	351.5478820800781
31.254	98.91093444824219	1.0	0.0	-4.698400020599365	4	-846.5269775390625	-78.36556243896484	352.1260070800781
31.278	99.12598419189453	1.0	0.0	-4.404749870300293	4	-847.3569946289062	-78.34681701660156	352.7895202636719
31.299	99.30371856689453	1.0	0.0	-4.027200222015381	4	-848.0836791992188	-78.33024597167969	353.3725280761719
31.323	99.50697326660156	1.0	0.0	-3.4818499088287354	4	-848.9146118164062	-78.31116485595703	354.0414733886719
31.344	99.69209289550781	1.0	0.0	-3.020400047302246	4	-849.6421508789062	-78.29428100585938	354.629150390625
31.365	99.87458038330078	1.0	0.0	-2.5589499473571777	4	-850.3701171875	-78.2771224975586	355.218994140625
31.389	100.08732604980469	1.0	0.0	-2.1394498348236084	4	-851.2027587890625	-78.2570571899414	355.8957214355469
31.41	100.26164245605469	1.0	0.0	-1.7618999481201172	4	-851.9318237304688	-78.23890686035156	356.4900207519531
31.434	100.46231842041016	1.0	0.0	-1.4262999296188354	4	-852.765625	-78.21733093261719	357.171630859375
31.455	100.646240234375	1.0	0.0	-1.1326498985290527	4	-853.4959106445312	-78.19754028320312	357.7701110839844
31.476	100.82823181152344	1.0	0.0	-1.0487499237060547	4	-854.2268676757812	-78.17707824707031	358.3703918457031
31.5	101.0406494140625	1.0	0.0	-0.9648500680923462	4	-855.063232421875	-78.15306091308594	359.05859375
31.521	101.21177673339844	1.0	0.0	-0.9229000210762024	4	-855.7958984375	-78.13162994384766	359.6625061035156
31.545	101.4053955078125	1.0	0.0	-0.9648500680923462	4	-856.6341552734375	-78.10716247558594	360.3545227050781
31.566	101.57759857177734	1.0	0.0	-1.0907000303268433	4	-857.3685913085938	-78.08599853515625	360.9616394042969
31.587	101.75198364257812	1.0	0.0	-1.3004499673843384	4	-858.1038818359375	-78.06487274169922	361.57025146484375
31.611	101.94171142578125	1.0	0.0	-1.594099998474121	4	-858.9451904296875	-78.0401611328125	362.26763916015625
31.632	102.11354064941406	1.0	0.0	-1.8877499103546143	4	-859.6823120117188	-78.01777648925781	362.87945556640625
31.656	102.32413482666016	1.0	0.0	-2.2233498096466064	4	-860.5258178710938	-77.99114990234375	363.58050537109375
31.677	102.49651336669922	1.0	0.0	-2.6008999347686768	4	-861.2647705078125	-77.9664535522461	364.1955261230469
31.698	102.66895294189453	1.0	0.0	-2.810649871826172	4	-862.0045166015625	-77.9410171508789	364.8121337890625
31.722	102.87090301513672	1.0	0.0	-3.020400047302246	4	-862.8509521484375	-77.91124725341797	365.518798828125
31.743	103.03034973144531	1.0	0.0	-3.020400047302246	4	-863.5924072265625	-77.8846435546875	366.13873291015625
31.767	103.21669006347656	1.0	0.0	-3.020400047302246	4	-864.440673828125	-77.8542709350586	366.84906005859375
31.788	103.38435363769531	1.0	0.0	-3.020400047302246	4	-865.1837768554688	-77.8278579711914	367.4721984863281
31.809	103.5453872680664	1.0	0.0	-3.020400047302246	4	-865.9276733398438	-77.80154418945312	368.0968322753906
31.833	103.73171997070312	1.0	0.0	-3.020400047302246	4	-866.7787475585938	-77.77151489257812	368.8125
31.854	103.89596557617188	1.0	0.0	-3.020400047302246	4	-867.5242309570312	-77.74527740478516	369.4403381347656
31.878	104.09330749511719	1.0	0.0	-3.062350034713745	4	-868.3770751953125	-77.71531677246094	370.15972900390625
31.899	104.25897216796875	1.0	0.0	-3.146250009536743	4	-869.1240844726562	-77.68905639648438	370.7909851074219
31.911	104.35147094726562	1.0	0.0	-3.2720999717712402	4	-869.55126953125	-77.674072265625	371.1523742675781
31.944	104.60460662841797	1.0	0.0	-3.3979501724243164	4	-870.7268676757812	-77.63262176513672	372.1490478515625
31.956	104.69499969482422	1.0	0.0	-3.5237998962402344	4	-871.1547241210938	-77.6175765991211	372.51251220703125
31.977	104.86219787597656	1.0	0.0	-3.6496500968933105	4	-871.9039306640625	-77.59138488769531	373.1498718261719
31.998	105.02266693115234	1.0	0.0	-3.8594002723693848	4	-872.6536254882812	-77.5647964477539	373.7890319824219
32.022	105.19647216796875	1.0	0.0	-3.9433000087738037	4	-873.5108642578125	-77.53388214111328	374.52166748046875
32.043	105.36297607421875	1.0	0.0	-4.194999694824219	4	-874.2614135742188	-77.50658416748047	375.1646728515625
32.067	105.55046081542969	0.998265266418457	0.0	-4.278899669647217	4	-875.1196899414062	-77.47452545166016	375.90191650390625
32.088	105.6976318359375	0.9733163118362427	0.055900007486343384	-4.404749870300293	4	-875.8709106445312	-77.44608306884766	376.5489196777344
32.112	105.81074523925781	0.9215306043624878	0.13135001063346863	-4.404749870300293	4	-876.7294311523438	-77.41310119628906	377.29046630859375
32.133	105.8426284790039	0.8597449064254761	0.19900000095367432	-4.320849895477295	4	-877.480224609375	-77.38397216796875	377.94061279296875
32.145	105.8318099975586	0.8198979496955872	0.22450000047683716	-4.236949920654297	4	-877.9088745117188	-77.36743927001953	378.3125
32.166	105.77104949951172	0.7242347002029419	0.2696000039577484	-4.027200222015381	4	-878.6581420898438	-77.3385009765625	378.9638366699219
32.199	105.52841186523438	0.5498469471931458	0.3607500195503235	-3.5237998962402344	4	-879.8319091796875	-77.29199981689453	379.9877014160156
32.211	105.40142822265625	0.497959166765213	0.3764500021934509	-3.355999708175659	4	-880.25732421875	-77.27477264404297	380.35986328125
32.232	105.14867401123047	0.40989798307418823	0.4048500061035156	-3.188199996948242	4	-880.9998168945312	-77.2439956665039	381.0107727050781
32.256	104.8122787475586	0.2998979687690735	0.43915000557899475	-2.810649871826172	4	-881.8447875976562	-77.20768737792969	381.7537536621094
32.277	104.46208190917969	0.2068367451429367	0.4656499922275543	-2.3492000102996826	4	-882.5806274414062	-77.17517852783203	382.4026794433594
32.298	104.07103729248047	0.13882654905319214	0.49114999175071716	-1.9716500043869019	4	-883.3130493164062	-77.14213562011719	383.0501403808594
32.322	103.58196258544922	0.05780613422393799	0.5361499786376953	-1.594099998474121	4	-884.1456298828125	-77.10430908203125	383.787841796875
32.343	103.09522247314453	0.0	0.5810499787330627	-1.258500099182129	4	-884.8699340820312	-77.07135009765625	384.43096923828125
32.367	102.48841094970703	0.0	0.6240000128746033	-1.0487499237060547	4	-885.6924438476562	-77.03358459472656	385.1628723144531
32.388	101.9283676147461	0.0	0.6592000126838684	-0.9229000210762024	4	-886.4073486328125	-77.0006103515625	385.8003234863281
32.409	101.33991241455078	0.0	0.6884999871253967	-0.7970499992370605	4	-887.11767578125	-76.96772766113281	386.4347839355469
32.433	100.66133880615234	0.0	0.7138500213623047	-0.7131499648094177	4	-887.9236450195312	-76.93030548095703	387.1560974121094
32.454	100.036376953125	0.0	0.7353500127792358	-0.6712000370025635	4	-888.623779296875	-76.8979721069336	387.78375244140625
32.478	99.30096435546875	0.0	0.756850004196167	-0.6712000370025635	4	-889.4177856445312	-76.86139678955078	388.49688720703125
32.499	98.64813232421875	0.0	0.7655999660491943	-0.5873000025749207	4	-890.1072387695312	-76.82948303222656	389.1170654296875
32.523	97.89112091064453	0.0	0.7792999744415283	-0.5453500151634216	4	-890.888916015625	-76.79303741455078	389.8214111328125
32.544	97.224853515625	0.0	0.7900500297546387	-0.4614500105381012	4	-891.5674438476562	-76.76129150390625	390.4338073730469
32.565	96.55045318603516	0.0	0.7958999872207642	-0.4614500105381012	4	-892.2408447265625	-76.72969055175781	391.0423583984375
32.589	95.7877197265625	0.0	0.7978500127792358	-0.4614500105381012	4	-893.0040893554688	-76.69381713867188	391.7332763671875
32.61	95.11888885498047	0.0	0.7968499660491943	-0.4614500105381012	4	-893.6666259765625	-76.66285705566406	392.3338317871094
32.634	94.34380340576172	0.0	0.7968499660491943	-0.4614500105381012	4	-894.4176635742188	-76.62821197509766	393.0155334472656
32.655	93.67715454101562	0.0	0.7968499660491943	-0.4614500105381012	4	-895.0693359375	-76.59840393066406	393.60784912109375
32.688	92.59918975830078	0.0	0.7997999787330627	-0.4614500105381012	4	-896.0831298828125	-76.5523452758789	394.53082275390625
32.709	91.91423797607422	0.0	0.8007999658584595	-0.4614500105381012	4	-896.7216796875	-76.52315521240234	395.1131591796875
32.733	91.139892578125	0.0	0.7978500127792358	-0.4614500105381012	4	-897.4453125	-76.4899673461914	395.7738952636719
