lapTime	speed_Mph	gas	brake	steer	gear	x	y	z
0.366	146.87767028808594	1.0	0.0	4.572549819946289	6	182.12612915039062	-84.81175231933594	-388.24407958984375
0.387	146.9288787841797	1.0	0.0	4.530599594116211	6	180.7540283203125	-84.806640625	-388.3836364746094
0.399	146.96762084960938	1.0	0.0	4.530599594116211	6	179.96981811523438	-84.80432891845703	-388.4644775390625
0.408	146.994384765625	1.0	0.0	4.530599594116211	6	179.38157653808594	-84.80274963378906	-388.525634765625
0.432	147.06594848632812	1.0	0.0	4.530599594116211	6	177.8126678466797	-84.798828125	-388.6911926269531
0.444	147.10821533203125	1.0	0.0	4.530599594116211	6	177.02804565429688	-84.79683685302734	-388.7754211425781
0.453	147.13818359375	1.0	0.0	4.530599594116211	6	176.43951416015625	-84.79521179199219	-388.8392333984375
0.477	147.207275390625	1.0	0.0	4.530599594116211	6	174.86990356445312	-84.78993225097656	-389.0123291015625
0.489	147.24485778808594	1.0	0.0	4.530599594116211	6	174.08497619628906	-84.78681182861328	-389.1004638671875
0.498	147.2760009765625	1.0	0.0	4.530599594116211	6	173.4962158203125	-84.78431701660156	-389.1672058105469
0.522	147.35472106933594	1.0	0.0	4.530599594116211	6	171.9259033203125	-84.77706146240234	-389.3481140136719
0.531	147.38075256347656	1.0	0.0	4.530599594116211	6	171.33694458007812	-84.77417755126953	-389.4169006347656
0.555	147.45603942871094	1.0	0.0	4.572549819946289	6	169.76611328125	-84.76673126220703	-389.60272216796875
0.564	147.48361206054688	1.0	0.0	4.572549819946289	6	169.17694091796875	-84.76411437988281	-389.6732482910156
0.576	147.51841735839844	1.0	0.0	4.572549819946289	6	168.3913116455078	-84.7607421875	-389.76800537109375
0.597	147.57704162597656	1.0	0.0	4.614500045776367	6	167.0162353515625	-84.75520324707031	-389.9356689453125
0.609	147.61489868164062	1.0	0.0	4.656449794769287	6	166.2303466796875	-84.75224304199219	-390.03253173828125
0.621	147.65203857421875	1.0	0.0	4.656449794769287	6	165.4443359375	-84.74931335449219	-390.1301574707031
0.642	147.7136993408203	1.0	0.0	4.698400020599365	6	164.068603515625	-84.74406433105469	-390.30291748046875
0.654	147.74942016601562	1.0	0.0	4.698400020599365	6	163.2823486328125	-84.74092102050781	-390.4027404785156
0.675	147.81295776367188	1.0	0.0	4.782299995422363	6	161.90618896484375	-84.73485565185547	-390.5794372558594
0.687	147.84889221191406	1.0	0.0	4.782299995422363	6	161.1197052001953	-84.73097229003906	-390.6816101074219
0.699	147.88758850097656	1.0	0.0	4.782299995422363	6	160.33311462402344	-84.72674560546875	-390.7846374511719
0.72	147.95074462890625	1.0	0.0	4.782299995422363	6	158.95640563964844	-84.71842956542969	-390.967041015625
0.732	147.9875030517578	1.0	0.0	4.782299995422363	6	158.16958618164062	-84.71324157714844	-391.07244873046875
0.744	148.02584838867188	1.0	0.0	4.782299995422363	6	157.3826904296875	-84.70783233642578	-391.1786804199219
0.765	148.09117126464844	1.0	0.0	4.782299995422363	6	156.00538635253906	-84.69811248779297	-391.3664855957031
0.774	148.11744689941406	1.0	0.0	4.782299995422363	6	155.41502380371094	-84.69393920898438	-391.44769287109375
0.786	148.1513214111328	1.0	0.0	4.782299995422363	6	154.62782287597656	-84.68846893310547	-391.5566101074219
0.81	148.22036743164062	1.0	0.0	4.782299995422363	6	153.05313110351562	-84.67804718017578	-391.7765808105469
0.822	148.255126953125	1.0	0.0	4.782299995422363	6	152.26565551757812	-84.67314910888672	-391.8876647949219
0.831	148.2810516357422	1.0	0.0	4.782299995422363	6	151.67498779296875	-84.66961669921875	-391.9714050292969
0.855	148.35289001464844	1.0	0.0	4.782299995422363	6	150.09962463378906	-84.66077423095703	-392.1967468261719
0.864	148.37863159179688	1.0	0.0	4.782299995422363	6	149.50877380371094	-84.65766143798828	-392.2820129394531
0.876	148.41368103027344	1.0	0.0	4.782299995422363	6	148.7209014892578	-84.6535873413086	-392.3963317871094
0.897	148.47113037109375	1.0	0.0	4.782299995422363	6	147.34194946289062	-84.64649200439453	-392.5982360839844
0.909	148.5093536376953	1.0	0.0	4.782299995422363	6	146.5538787841797	-84.64244079589844	-392.7147216796875
0.921	148.54757690429688	1.0	0.0	4.782299995422363	6	145.76571655273438	-84.63829040527344	-392.8320007324219
0.942	148.60919189453125	1.0	0.0	4.740349769592285	6	144.38626098632812	-84.63066864013672	-393.0392761230469
0.954	148.6439971923828	1.0	0.0	4.740349769592285	6	143.59791564941406	-84.62616729736328	-393.1588439941406
0.975	148.70803833007812	1.0	0.0	4.698400020599365	6	142.2181396484375	-84.61820983886719	-393.3700866699219
0.987	148.74288940429688	1.0	0.0	4.698400020599365	6	141.4296112060547	-84.61363220214844	-393.491943359375
0.999	148.77671813964844	1.0	0.0	4.698400020599365	6	140.64102172851562	-84.60905456542969	-393.61456298828125
1.02	148.8358154296875	1.0	0.0	4.698400020599365	6	139.26084899902344	-84.60112762451172	-393.83111572265625
1.032	148.8702392578125	1.0	0.0	4.698400020599365	6	138.4720916748047	-84.59664916992188	-393.9559326171875
1.044	148.90524291992188	1.0	0.0	4.656449794769287	6	137.6832733154297	-84.59221649169922	-394.0815734863281
1.065	148.96580505371094	1.0	0.0	4.656449794769287	6	136.3026885986328	-84.5844955444336	-394.3033752441406
1.074	148.99154663085938	1.0	0.0	4.614500045776367	6	135.71095275878906	-84.58120727539062	-394.399169921875
1.098	149.060302734375	1.0	0.0	4.530599594116211	6	134.13282775878906	-84.57256317138672	-394.65679931640625
1.11	149.09408569335938	1.0	0.0	4.446699619293213	6	133.34368896484375	-84.5682601928711	-394.78680419921875
1.119	149.12005615234375	1.0	0.0	4.362800121307373	6	132.75180053710938	-84.56504821777344	-394.88482666015625
1.143	149.18975830078125	1.0	0.0	4.236949920654297	6	131.17327880859375	-84.55650329589844	-395.1484680175781
1.155	149.2238006591797	1.0	0.0	4.236949920654297	6	130.38392639160156	-84.55223083496094	-395.2814636230469
1.164	149.2495574951172	1.0	0.0	4.194999694824219	6	129.79188537597656	-84.54902648925781	-395.3817443847656
1.185	149.31002807617188	1.0	0.0	4.027200222015381	6	128.41033935546875	-84.54154205322266	-395.6174621582031
1.197	149.3439178466797	1.0	0.0	3.9433000087738037	6	127.6208267211914	-84.53723907470703	-395.7532653808594
1.209	149.37774658203125	1.0	0.0	3.8594002723693848	6	126.83124542236328	-84.5329360961914	-395.88983154296875
1.233	149.446044921875	1.0	0.0	3.6496500968933105	6	125.25194549560547	-84.52422332763672	-396.16534423828125
1.242	149.47108459472656	1.0	0.0	3.5237998962402344	6	124.65966033935547	-84.52085876464844	-396.26947021484375
1.254	149.5032501220703	1.0	0.0	3.3979501724243164	6	123.86991119384766	-84.51626586914062	-396.4089660644531
1.275	149.56605529785156	1.0	0.0	3.146250009536743	6	122.48773193359375	-84.50791931152344	-396.65496826171875
1.287	149.60031127929688	1.0	0.0	2.978450059890747	6	121.69783782958984	-84.5029525756836	-396.79656982421875
1.299	149.6352081298828	1.0	0.0	2.852599859237671	6	120.90789031982422	-84.49787139892578	-396.93896484375
1.32	149.69427490234375	1.0	0.0	2.684800148010254	6	119.52534484863281	-84.4889144897461	-397.1898498535156
1.332	149.728759765625	1.0	0.0	2.6008999347686768	6	118.73524475097656	-84.4837875366211	-397.33416748046875
1.341	149.75250244140625	1.0	0.0	2.517000198364258	6	118.14263153076172	-84.47994995117188	-397.44287109375
1.365	149.82421875	1.0	0.0	2.4750499725341797	6	116.5621337890625	-84.47010803222656	-397.7344665527344
1.377	149.86050415039062	1.0	0.0	2.517000198364258	6	115.77174377441406	-84.46551513671875	-397.8811340332031
1.386	149.88418579101562	1.0	0.0	2.517000198364258	6	115.17890930175781	-84.46212768554688	-397.9915466308594
1.407	149.93142700195312	1.0	0.0	2.517000198364258	6	113.7955322265625	-84.45425415039062	-398.2503967285156
1.419	149.9678955078125	1.0	0.0	2.517000198364258	6	113.00492858886719	-84.44984436035156	-398.3990783691406
1.431	150.0089111328125	1.0	0.0	2.517000198364258	6	112.21421813964844	-84.44540405273438	-398.5483703613281
1.455	150.07948303222656	1.0	0.0	2.517000198364258	6	110.6325454711914	-84.43592071533203	-398.8487548828125
1.464	150.1022491455078	1.0	0.0	2.517000198364258	6	110.03935241699219	-84.43223571777344	-398.9620056152344
1.476	150.14205932617188	1.0	0.0	2.4750499725341797	6	109.24834442138672	-84.42726135253906	-399.113525390625
1.497	150.19851684570312	1.0	0.0	2.4750499725341797	6	107.86390686035156	-84.41841125488281	-399.3800354003906
1.509	150.2324676513672	1.0	0.0	2.3492000102996826	6	107.07270812988281	-84.41315460205078	-399.5331726074219
1.521	150.26358032226562	1.0	0.0	2.2652997970581055	6	106.28144836425781	-84.40786743164062	-399.6867980957031
1.542	150.33233642578125	1.0	0.0	2.2233498096466064	6	104.8964614868164	-84.39876556396484	-399.9570007324219
1.554	150.3628387451172	1.0	0.0	2.2233498096466064	6	104.10492706298828	-84.39352416992188	-400.1120910644531
1.575	150.41429138183594	1.0	0.0	2.2233498096466064	6	102.71954345703125	-84.3846435546875	-400.38446044921875
1.587	150.453857421875	1.0	0.0	2.2233498096466064	6	101.927734375	-84.37985229492188	-400.5406494140625
1.599	150.4859161376953	1.0	0.0	2.2233498096466064	6	101.13582611083984	-84.37516784667969	-400.6972351074219
1.62	150.5459442138672	1.0	0.0	2.2652997970581055	6	99.74974060058594	-84.3671646118164	-400.9722900390625
1.632	150.57937622070312	1.0	0.0	2.2652997970581055	6	98.95755004882812	-84.36275482177734	-401.13006591796875
1.644	150.61717224121094	1.0	0.0	2.2652997970581055	6	98.16523742675781	-84.35847473144531	-401.2882995605469
1.665	150.66845703125	1.0	0.0	2.2652997970581055	6	96.77853393554688	-84.35066986083984	-401.56622314453125
1.677	150.69656372070312	1.0	0.0	2.2233498096466064	6	95.98605346679688	-84.34587097167969	-401.7257080078125
1.686	150.72369384765625	1.0	0.0	2.2233498096466064	6	95.3916244506836	-84.34217071533203	-401.84564208984375
1.71	150.7974395751953	1.0	0.0	2.0136001110076904	6	93.80619812011719	-84.33106231689453	-402.1669616699219
1.719	150.8162078857422	1.0	0.0	1.8458000421524048	6	93.21161651611328	-84.32627868652344	-402.2879943847656
1.731	150.8504638671875	1.0	0.0	1.6360499858856201	6	92.41876220703125	-84.31950378417969	-402.4497985839844
1.743	150.88784790039062	1.0	0.0	1.4262999296188354	6	91.62581634521484	-84.31230163574219	-402.6120910644531
1.764	150.94740295410156	1.0	0.0	1.0907000303268433	6	90.2379379272461	-84.29887390136719	-402.8971252441406
1.776	150.98016357421875	1.0	0.0	0.9648500680923462	6	89.4447250366211	-84.29092407226562	-403.0605163574219
1.797	151.0360870361328	1.0	0.0	0.6292500495910645	6	88.05635833740234	-84.27704620361328	-403.3473205566406
1.809	151.06715393066406	1.0	0.0	0.5034000277519226	6	87.26285552978516	-84.2692642211914	-403.5116271972656
1.821	151.0977783203125	1.0	0.0	0.4194999635219574	6	86.46923065185547	-84.26167297363281	-403.6762390136719
1.842	151.15380859375	1.0	0.0	0.2517000138759613	6	85.0801010131836	-84.24893188476562	-403.9649353027344
1.854	151.1854248046875	1.0	0.0	0.12585000693798065	6	84.28614807128906	-84.24197387695312	-404.1302795410156
1.866	151.217041015625	1.0	0.0	0.04195000231266022	6	83.4920654296875	-84.23524475097656	-404.2958679199219
1.887	151.27471923828125	1.0	0.0	-0.12585000693798065	6	82.10211944580078	-84.22398376464844	-404.586181640625
1.899	151.307861328125	1.0	0.0	-0.16780000925064087	6	81.30767059326172	-84.2177963256836	-404.75238037109375
1.908	151.33251953125	1.0	0.0	-0.2517000138759613	6	80.71175384521484	-84.21324157714844	-404.8771667480469
1.932	151.399658203125	1.0	0.0	-0.4614500105381012	6	79.12222290039062	-84.20140075683594	-405.21044921875
1.941	151.4247589111328	1.0	0.0	-0.5873000025749207	6	78.5260009765625	-84.19702911376953	-405.3356018066406
1.953	151.45748901367188	1.0	0.0	-0.7970499992370605	6	77.73090362548828	-84.19122314453125	-405.50262451171875
1.965	151.49073791503906	1.0	0.0	-1.0487499237060547	6	76.93565368652344	-84.1854248046875	-405.6697998046875
1.986	151.54852294921875	1.0	0.0	-1.4262999296188354	6	75.54359436035156	-84.17515563964844	-405.9626159667969
1.998	151.58184814453125	1.0	0.0	-1.7199499607086182	6	74.74790954589844	-84.16920471191406	-406.1300964355469
2.01	151.61428833007812	1.0	0.0	-1.9716500043869019	6	73.95206451416016	-84.16315460205078	-406.297607421875
2.031	151.67152404785156	1.0	0.0	-2.5589499473571777	6	72.55892181396484	-84.15240478515625	-406.5909118652344
2.043	151.7042999267578	1.0	0.0	-2.810649871826172	6	71.7625961303711	-84.14619445800781	-406.7585144042969
2.064	151.7602996826172	1.0	0.0	-3.2720999717712402	6	70.36856842041016	-84.13528442382812	-407.0516357421875
2.076	151.7917938232422	1.0	0.0	-3.6076998710632324	6	69.57172393798828	-84.12908935546875	-407.2190246582031
2.088	151.82406616210938	1.0	0.0	-3.8594002723693848	6	68.7746810913086	-84.12295532226562	-407.3863220214844
2.109	151.87960815429688	1.0	0.0	-4.278899669647217	6	67.37934875488281	-84.1124038696289	-407.6787109375
2.121	151.91183471679688	1.0	0.0	-4.530599594116211	6	66.58171844482422	-84.10648345947266	-407.84552001953125
2.13	151.93540954589844	1.0	0.0	-4.614500045776367	6	65.98335266113281	-84.10209655761719	-407.970458984375
2.142	151.9663848876953	1.0	0.0	-4.698400020599365	6	65.1853256225586	-84.0963134765625	-408.1368408203125
2.163	152.02267456054688	1.0	0.0	-4.740349769592285	6	63.78822326660156	-84.08629608154297	-408.4272155761719
2.175	152.05465698242188	1.0	0.0	-4.740349769592285	6	62.989532470703125	-84.08061218261719	-408.5926818847656
2.187	152.08607482910156	1.0	0.0	-4.740349769592285	6	62.190589904785156	-84.07496643066406	-408.7577819824219
2.208	152.14097595214844	1.0	0.0	-4.656449794769287	6	60.791812896728516	-84.0650405883789	-409.0456848144531
2.22	152.17025756835938	1.0	0.0	-4.572549819946289	6	59.992156982421875	-84.0593490600586	-409.2095642089844
2.232	152.2022705078125	1.0	0.0	-4.446699619293213	6	59.19222640991211	-84.05364227294922	-409.3729553222656
2.253	152.25570678710938	1.0	0.0	-4.194999694824219	6	57.79167938232422	-84.04351043701172	-409.6575927734375
2.265	152.2868194580078	1.0	0.0	-3.9852497577667236	6	56.99098205566406	-84.03763580322266	-409.8194885253906
2.277	152.3175048828125	1.0	0.0	-3.8174500465393066	6	56.19000244140625	-84.03170013427734	-409.9808044433594
2.298	152.3713836669922	1.0	0.0	-3.4818499088287354	6	54.787601470947266	-84.02120208740234	-410.26171875
2.31	152.401611328125	1.0	0.0	-3.31404972076416	6	53.98583984375	-84.0151596069336	-410.4214172363281
2.319	152.42471313476562	1.0	0.0	-3.2301502227783203	6	53.384334564208984	-84.0106430053711	-410.5408020019531
2.343	152.4840545654297	1.0	0.0	-2.978450059890747	6	51.779541015625	-83.99861907958984	-410.8575744628906
2.352	152.50572204589844	1.0	0.0	-2.936499834060669	6	51.177459716796875	-83.99412536621094	-410.97576904296875
2.364	152.53488159179688	1.0	0.0	-2.894550085067749	6	50.37443923950195	-83.98817443847656	-411.1328125
2.388	152.59747314453125	1.0	0.0	-2.768699884414673	6	48.76754379272461	-83.97637176513672	-411.44512939453125
2.397	152.61907958984375	1.0	0.0	-2.768699884414673	6	48.1646728515625	-83.971923828125	-411.5616455078125
2.409	152.6468505859375	1.0	0.0	-2.726749897003174	6	47.3606071472168	-83.96597290039062	-411.7164611816406
2.421	152.67791748046875	1.0	0.0	-2.684800148010254	6	46.55626678466797	-83.96002197265625	-411.8706970214844
2.442	152.73231506347656	1.0	0.0	-2.642850160598755	6	45.14798355102539	-83.94952392578125	-412.1391296386719
2.454	152.7618865966797	1.0	0.0	-2.642850160598755	6	44.34287643432617	-83.94345092773438	-412.2917175292969
2.466	152.7914581298828	1.0	0.0	-2.642850160598755	6	43.53749465942383	-83.93733215332031	-412.4437561035156
2.487	152.8426971435547	1.0	0.0	-2.642850160598755	6	42.127445220947266	-83.926513671875	-412.7084655761719
2.496	152.8653106689453	1.0	0.0	-2.642850160598755	6	41.522884368896484	-83.92179870605469	-412.82135009765625
2.52	152.92819213867188	1.0	0.0	-2.642850160598755	6	39.90999221801758	-83.90936279296875	-413.12103271484375
2.532	152.95921325683594	1.0	0.0	-2.642850160598755	6	39.10314178466797	-83.90318298339844	-413.2701416015625
2.544	152.9852294921875	1.0	0.0	-2.642850160598755	6	38.296058654785156	-83.8970947265625	-413.4186706542969
2.553	153.00633239746094	1.0	0.0	-2.642850160598755	6	37.69058609008789	-83.89263153076172	-413.52978515625
2.577	153.06625366210938	1.0	0.0	-2.642850160598755	6	36.07529067993164	-83.88116455078125	-413.8247985839844
2.586	153.08885192871094	1.0	0.0	-2.642850160598755	6	35.46929168701172	-83.8769760131836	-413.9349365234375
2.598	153.11871337890625	1.0	0.0	-2.642850160598755	6	34.66107940673828	-83.87146759033203	-414.08135986328125
2.619	153.17015075683594	1.0	0.0	-2.642850160598755	6	33.246097564697266	-83.86185455322266	-414.33642578125
2.631	153.2001495361328	1.0	0.0	-2.642850160598755	6	32.437198638916016	-83.85633850097656	-414.48150634765625
2.643	153.23094177246094	1.0	0.0	-2.642850160598755	6	31.62804412841797	-83.85076141357422	-414.6260986328125
2.655	153.26019287109375	1.0	0.0	-2.642850160598755	6	30.818639755249023	-83.84507751464844	-414.77020263671875
2.676	153.31239318847656	1.0	0.0	-2.642850160598755	6	29.401582717895508	-83.83482360839844	-415.0211181640625
2.685	153.33486938476562	1.0	0.0	-2.642850160598755	6	28.794038772583008	-83.830322265625	-415.1282043457031
2.709	153.3956298828125	1.0	0.0	-2.642850160598755	6	27.17323875427246	-83.81805419921875	-415.4125061035156
2.721	153.42498779296875	1.0	0.0	-2.642850160598755	6	26.362470626831055	-83.81182861328125	-415.5539245605469
2.73	153.4470977783203	1.0	0.0	-2.642850160598755	6	25.754240036010742	-83.80718231201172	-415.65966796875
2.742	153.47720336914062	1.0	0.0	-2.642850160598755	6	24.943052291870117	-83.8010482788086	-415.8002624511719
2.766	153.5340118408203	1.0	0.0	-2.642850160598755	6	23.319978713989258	-83.78901672363281	-416.0801696777344
2.775	153.5557861328125	1.0	0.0	-2.642850160598755	6	22.711090087890625	-83.78463745117188	-416.1847229003906
2.787	153.5845947265625	1.0	0.0	-2.684800148010254	6	21.899036407470703	-83.77889251708984	-416.3236999511719
2.808	153.6348114013672	1.0	0.0	-2.684800148010254	6	20.477380752563477	-83.7688980102539	-416.5658874511719
2.82	153.6635284423828	1.0	0.0	-2.684800148010254	6	19.664690017700195	-83.76317596435547	-416.7036437988281
2.832	153.6943359375	1.0	0.0	-2.684800148010254	6	18.851755142211914	-83.75740814208984	-416.8409118652344
2.853	153.74725341796875	1.0	0.0	-2.684800148010254	6	17.428531646728516	-83.74714660644531	-417.08013916015625
2.865	153.77711486816406	1.0	0.0	-2.684800148010254	6	16.61493492126465	-83.7412109375	-417.2161865234375
2.877	153.8055877685547	1.0	0.0	-2.684800148010254	6	15.801104545593262	-83.73526000976562	-417.35174560546875
2.898	153.85499572753906	1.0	0.0	-2.684800148010254	6	14.376350402832031	-83.72479248046875	-417.58795166015625
2.91	153.88365173339844	1.0	0.0	-2.684800148010254	6	13.561888694763184	-83.71881103515625	-417.7222900390625
2.919	153.9053192138672	1.0	0.0	-2.684800148010254	6	12.950888633728027	-83.71429443359375	-417.8227233886719
2.943	153.96006774902344	1.0	0.0	-2.684800148010254	6	11.32092571258545	-83.70179748535156	-418.0892028808594
2.952	153.98036193847656	1.0	0.0	-2.684800148010254	6	10.709457397460938	-83.6968765258789	-418.1886291503906
2.964	154.01031494140625	1.0	0.0	-2.684800148010254	6	9.89395523071289	-83.69003295898438	-418.3207702636719
2.976	154.03884887695312	1.0	0.0	-2.684800148010254	6	9.078215599060059	-83.68284606933594	-418.452392578125
2.997	154.0901336669922	1.0	0.0	-2.684800148010254	6	7.650094985961914	-83.66944122314453	-418.681396484375
3.009	154.11839294433594	1.0	0.0	-2.684800148010254	6	6.833705902099609	-83.66138458251953	-418.81158447265625
3.021	154.1466827392578	1.0	0.0	-2.726749897003174	6	6.017086029052734	-83.65316009521484	-418.9412841796875
3.042	154.1970977783203	1.0	0.0	-2.810649871826172	6	4.587448596954346	-83.63858032226562	-419.1670837402344
3.054	154.22361755371094	1.0	0.0	-2.894550085067749	6	3.770207166671753	-83.63025665283203	-419.2955627441406
3.063	154.24298095703125	1.0	0.0	-2.978450059890747	6	3.157134532928467	-83.62405395507812	-419.3916015625
3.087	154.2980499267578	1.0	0.0	-3.146250009536743	6	1.5216639041900635	-83.60779571533203	-419.6463623046875
3.099	154.32647705078125	1.0	0.0	-3.2301502227783203	6	0.7035951018333435	-83.59986877441406	-419.7730712890625
3.111	154.355224609375	1.0	0.0	-3.2720999717712402	6	-0.11470019817352295	-83.59212493896484	-419.89935302734375
3.12	154.37747192382812	1.0	0.0	-3.355999708175659	6	-0.7285732626914978	-83.58645629882812	-419.9937438964844
3.144	154.43222045898438	1.0	0.0	-3.6076998710632324	6	-2.3661656379699707	-83.57200622558594	-420.24432373046875
3.153	154.45082092285156	1.0	0.0	-3.6916000843048096	6	-2.980482578277588	-83.56686401367188	-420.33782958984375
3.165	154.4788055419922	1.0	0.0	-3.8174500465393066	6	-3.7997593879699707	-83.56026458740234	-420.462158203125
3.186	154.5273895263672	1.0	0.0	-3.9013500213623047	6	-5.2340312004089355	-83.5492935180664	-420.6785583496094
3.198	154.55587768554688	1.0	0.0	-3.9433000087738037	6	-6.053921222686768	-83.5433120727539	-420.8015441894531
3.21	154.58450317382812	1.0	0.0	-4.069149971008301	6	-6.874041557312012	-83.53746032714844	-420.9240417480469
3.231	154.63449096679688	1.0	0.0	-4.153050422668457	6	-8.309812545776367	-83.52729034423828	-421.1372375488281
3.243	154.6630859375	1.0	0.0	-4.194999694824219	6	-9.130572319030762	-83.52149200439453	-421.25836181640625
3.255	154.6937713623047	1.0	0.0	-4.194999694824219	6	-9.951577186584473	-83.51571655273438	-421.37890625
3.276	154.74716186523438	1.0	0.0	-4.194999694824219	6	-11.388934135437012	-83.50611114501953	-421.5885925292969
3.285	154.76919555664062	1.0	0.0	-4.278899669647217	6	-12.005169868469238	-83.50210571289062	-421.6779479980469
3.297	154.77992248535156	1.0	0.0	-4.320849895477295	6	-12.82695484161377	-83.49690246582031	-421.7965393066406
3.309	154.80580139160156	1.0	0.0	-4.320849895477295	6	-13.648956298828125	-83.49186706542969	-421.9144592285156
3.333	154.86099243164062	1.0	0.0	-4.320849895477295	6	-15.293682098388672	-83.48148345947266	-422.1483459472656
3.342	154.88827514648438	1.0	0.0	-4.320849895477295	6	-15.910735130310059	-83.4774169921875	-422.2353515625
3.354	154.91802978515625	1.0	0.0	-4.320849895477295	6	-16.733705520629883	-83.47177124023438	-422.3507385253906
3.375	154.958740234375	1.0	0.0	-4.320849895477295	6	-18.174461364746094	-83.4609146118164	-422.5510559082031
3.387	154.9827117919922	1.0	0.0	-4.320849895477295	6	-18.998044967651367	-83.45426940917969	-422.6644592285156
3.399	155.0052947998047	1.0	0.0	-4.320849895477295	6	-19.821857452392578	-83.44715118408203	-422.777099609375
3.42	155.0569610595703	1.0	0.0	-4.278899669647217	6	-21.264122009277344	-83.4334487915039	-422.9725036621094
3.432	155.0977783203125	1.0	0.0	-4.278899669647217	6	-22.088666915893555	-83.42539978027344	-423.0832214355469
3.441	155.12147521972656	1.0	0.0	-4.278899669647217	6	-22.70726203918457	-83.41927337646484	-423.165771484375
3.453	155.13998413085938	1.0	0.0	-4.278899669647217	6	-23.53221893310547	-83.41097259521484	-423.2752380371094
3.474	155.1639862060547	1.0	0.0	-4.320849895477295	6	-24.976245880126953	-83.3968276977539	-423.46527099609375
3.486	155.19493103027344	1.0	0.0	-4.320849895477295	6	-25.801742553710938	-83.38931274414062	-423.5729064941406
3.498	155.22311401367188	1.0	0.0	-4.320849895477295	6	-26.62748908996582	-83.38168334960938	-423.6797790527344
3.51	155.24288940429688	1.0	0.0	-4.320849895477295	6	-27.453441619873047	-83.37387084960938	-423.7859802246094
3.531	155.3101043701172	1.0	0.0	-4.320849895477295	6	-28.899499893188477	-83.36051177978516	-423.9701843261719
3.543	155.33099365234375	1.0	0.0	-4.320849895477295	6	-29.72616958618164	-83.35282897949219	-424.074462890625
3.564	155.36807250976562	1.0	0.0	-4.530599594116211	6	-31.17329978942871	-83.33991241455078	-424.2554626464844
3.576	155.39083862304688	1.0	0.0	-4.698400020599365	6	-32.00051498413086	-83.3331069946289	-424.3580322265625
3.588	155.41514587402344	1.0	0.0	-4.782299995422363	6	-32.827945709228516	-83.32676696777344	-424.4599609375
3.6	155.44140625	1.0	0.0	-4.866199970245361	6	-33.65559387207031	-83.32086181640625	-424.5612487792969
3.621	155.48695373535156	1.0	0.0	-4.9081501960754395	6	-35.10452651977539	-83.31136322021484	-424.7367858886719
3.633	155.51397705078125	1.0	0.0	-4.9081501960754395	6	-35.93280792236328	-83.30626678466797	-424.8360900878906
3.642	155.5330352783203	1.0	0.0	-4.9081501960754395	6	-36.554176330566406	-83.30249786376953	-424.9100646972656
